28004644740,0,20000
30004981785,0,20000
1232,0,0
2000419973,2,3965
4000745523,1,7964
6001089548,1,11960
8001417972,0,15960
10001762407,0,19960
12002087547,0,20000
14002418845,0,20000
16002755069,0,20000
18003094988,0,20000
20003426286,0,20000
22003770310,0,20000
24004091756,0,20000
26004450559,0,20000
28004770362,0,20000
30005122597,0,20000
1231,0,0
2000968441,2,3967
4000456099,1,7964
6000792323,1,11960
8001134295,0,15960
10001461077,0,19960
12001816596,0,20000
14002161442,0,20000
16002467697,0,20000
18002805974,0,20000
20003141788,0,20000
22003479244,0,20000
24003805205,0,20000
26004163187,0,20000
28004496538,0,20000
30004829888,0,20000
1232,0,0
1999518448,1,3970
3999848514,1,7970
6000183097,2,11965
8000525889,1,15960
10000876482,0,19960
12001200801,0,20000
14001550162,0,20000
16001867913,0,20000
18002196337,0,20000
20002527224,0,20000
22002863859,0,20000
24003202547,0,20000
26003541645,0,20000
28003865143,0,20000
30004223946,0,20000
821,0,0
2000678196,2,3967
4000686406,2,7965
6001026736,0,11960
8001380613,0,15960
10001712322,0,19960
12002033767,0,20000
14002387233,0,20000
16002711963,0,20000
18003049008,0,20000
20003416022,0,20000
22003746910,0,20000
24004104071,0,20000
26004462874,0,20000
28004778572,0,20000
30005111102,0,20000
821,0,0
2000061990,1,3969
3999847694,1,7964
6000180634,1,11960
8000518090,0,15960
10000847335,0,19960
12001195875,0,20000
14001520194,0,20000
16001853134,0,20000
18002191821,0,20000
20002525172,0,20000
22002860165,0,20000
24003196800,0,20000
26003535076,0,20000
28003860216,0,20000
30004198083,0,20000
821,0,0
2000052958,2,3885
4000067737,0,7800
6000542721,1,11664
8001042336,1,15592
10001078463,0,19500
12001107611,0,20000
14001112537,0,20000
16001118695,0,20000
18001991482,0,20000
20002031304,0,20000
22002051830,0,20000
24002057578,0,20000
26002284190,0,20000
28003267000,0,20000
30003493612,0,20000
821,0,0
2000145739,0,3900
4000193771,0,7820
6000215529,0,11740
8001100222,0,15660
10002010778,1,19580
12002652436,0,20000
14002650384,0,20000
16003299843,0,20000
18003306822,0,20000
20003332685,0,20000
22003668909,0,20000
24004112282,0,20000
26004347105,0,20000
28004367632,0,20000
30004447685,0,20000
1231,0,0
1999393236,0,3900
3999413763,0,7840
5999891620,1,11772
8000412583,0,15700
10001346129,0,19620
12001421666,0,20000
14002026788,0,20000
16002303896,0,20000
18002324012,0,20000
20002342075,0,20000
22002365886,0,20000
24002474676,0,20000
26002487813,0,20000
28003416022,0,20000
30003531381,0,20000
821,0,0
2000237287,0,3900
4001106790,1,7815
6001134706,0,11720
8001231591,0,15640
10001823165,0,19580
12001864218,0,20000
14002640120,0,20000
16003450918,0,20000
18004170577,0,20000
20004194388,0,20000
22004512960,0,20000
24004536770,0,20000
26004578644,0,20000
28004553602,0,20000
30004574539,0,20000
822,0,0
2000029559,0,3920
4000729923,0,7860
6000663828,0,11780
8001660595,0,15700
10001892956,0,19640
12001937703,0,20000
14002826912,0,20000
16002831017,0,20000
18002922565,0,20000
20002862628,0,20000
22002948839,0,20000
24003827785,0,20000
26004510497,0,20000
28004606150,0,20000
30004773646,0,20000
821,0,0
1999300456,0,3880
4000220455,1,7792
6000453636,2,11725
8000882640,2,15645
10001001694,0,19560
12000965978,0,20000
14000936009,0,20000
16001182738,0,20000
18001233643,0,20000
20001227075,0,20000
22001236517,0,20000
24001282496,0,20000
26001271412,0,20000
28001767743,0,20000
30001764459,0,20000
1231,0,0
1999645712,2,3885
3999678965,0,7820
6000106327,0,11740
8000905219,0,15661
10001808796,0,19600
12002012829,0,20000
14002649972,0,20000
16002646688,0,20000
18002755889,0,20000
20002771489,0,20000
22002698415,0,20000
24002721815,0,20000
26002812953,0,20000
28003608561,0,20000
30008226616,0,20000
1231,0,0
2000027095,0,3880
4000036127,0,7800
6000128906,0,11720
8001050136,0,15640
10001937292,0,19540
12002023504,0,20000
14002542003,0,20000
16002828964,0,20000
18003190231,0,20000
20003200494,0,20000
22003208704,0,20000
24003219378,0,20000
26003832300,0,20000
28003858574,0,20000
30003907016,0,20000
1642,0,0
2000704880,0,3899
4000730744,0,7840
6001355571,0,11780
8002330170,1,15704
10002487403,1,19644
12002498898,0,20000
14002653257,0,20000
16002988250,0,20000
18004008828,0,20000
20004746140,0,20000
22005677634,0,20000
24005703497,0,20000
26006579979,0,20000
28006859140,0,20000
30007537746,0,20000
2464,0,0
2000055422,0,3860
4000058706,0,7760
6000275056,0,11660
8000356751,1,15544
10000335404,0,19480
12000391646,0,20000
14000511111,0,20000
16001252528,0,20000
18001362550,0,20000
20001831376,0,20000
22001883103,0,20000
24001917177,0,20000
26001933187,0,20000
28002890955,0,20000
30002924618,0,20000
2052,0,0
1999875198,0,3940
4000515215,0,7921
6000594447,0,11920
8000875250,1,15892
10001345307,2,19807
12001377739,0,20000
14001384308,0,20000
16001350644,0,20000
18002020629,0,20000
20002054293,0,20000
22002714836,0,20000
24003044902,0,20000
26003372916,0,20000
28003714477,0,20000
30004054396,0,20000
1231,0,0
2000141222,0,3900
4001136758,0,7840
6001386771,0,11760
8001952071,0,15699
10002361370,0,19640
12002986607,0,20000
14002980039,0,20000
16002986197,0,20000
18003017808,0,20000
20003675477,0,20000
22003854058,0,20000
24004844667,0,20000
26004898857,0,20000
28005027353,0,20000
30005733055,0,20000
2053,0,0
2000456510,0,3881
4001168780,0,7800
6001672911,0,11720
8001849439,0,15640
10001915124,2,19565
12002895470,0,20000
14003225537,0,20000
16004101608,0,20000
18004174272,0,20000
20004682509,0,20000
22005475242,0,20000
24005485506,0,20000
26005714582,0,20000
28005757687,0,20000
30006041364,0,20000
2053,0,0
2000480732,2,3865
4001247191,0,7800
6001472162,0,11740
8001654438,0,15661
10002164727,0,19599
12002475087,0,20000
14002958282,0,20000
16003273979,0,20000
18003292043,0,20000
20004207525,0,20000
22004228873,0,20000
24004250631,0,20000
26004255557,0,20000
28004290042,0,20000
30005205935,0,20000
9032,0,0
2041031269,352,1379
4041987394,1,7484
6042188554,0,11380
8042581020,0,15040
10043184910,0,18760
12043500608,0,20000
14044409933,0,20000
16044471102,0,20000
18045422711,0,20000
20045962148,0,20000
22046223655,0,20000
24046458889,0,20000
26046847662,0,20000
28047148991,0,20000
30047913809,0,20000
7800,0,0
2008601391,0,2561
4008678981,0,5121
6008780382,0,7681
8008855508,1,10240
10008967583,0,12801
12008980719,0,15340
14011164731,3,16905
16009201994,0,19461
18011992766,0,20000
20012201725,0,20000
22012302715,0,20000
24012381126,0,20000
26012617591,0,20000
28012764149,0,20000
30012859802,0,20000
1232,0,0
1990995881,1,2560
3991225366,0,5121
5991329230,0,7681
7991485230,0,10241
9991393272,0,12801
11991575957,0,15361
13991548041,0,17920
15993235724,0,20000
17994680373,0,20000
19993454946,0,20000
21993548546,0,20000
23993714810,0,20000
25993740674,0,20000
27993964001,0,20000
29994052265,0,20000
1232,0,0
1998741730,1,2560
3998885005,0,5121
5998926468,1,7681
7999036079,0,10241
9999119827,1,12800
11999211375,1,15360
13999353828,0,17921
16000809562,0,20000
18000947910,0,20000
20000988963,0,20000
22001135932,0,20000
24001186427,0,20000
26001275512,0,20000
28001363365,0,20000
30001511976,0,20000
1231,0,0
1986913175,1,2540
3986997744,0,5101
5987101197,0,7661
7987177555,0,10220
9987247345,1,12780
11987386104,1,15340
13987469441,1,17900
15988887817,0,20000
17989045870,0,20000
19989140702,0,20000
21989200639,0,20000
23989330777,0,20000
25989443262,0,20000
27989543020,0,20000
29989637442,0,20000
1232,0,0
1999348902,1,2560
3999409250,0,5120
5999455639,1,7681
7999596040,0,10240
9999708935,1,12800
11999816083,1,15360
13999900242,0,17921
16001360902,0,20000
18001452449,0,20000
20001479134,0,20000
22001638008,0,20000
24001732430,0,20000
26001825620,0,20000
28001923736,0,20000
30002023084,0,20000
1231,0,0
1992685204,1,2561
3992973395,0,5121
5992886774,0,7681
7993047291,0,10241
9993142944,0,12801
11993239418,0,15361
13993233260,0,17920
15994928742,0,20000
17995011669,0,20000
19995106912,0,20000
21995202975,0,20000
23995299449,0,20000
25995390997,0,20000
27995515798,0,20000
29995599135,0,20000
1642,0,0
1994388077,0,0
3997735115,43,5
5997843084,177,10
7997931758,317,22
9998028232,451,28
11998119780,586,36
13998216665,719,49
15998310265,855,56
17998403455,990,63
19999874379,1060,70
21999958537,2677,3832
24000046390,1999,12088
26000156822,0,20000
28000245086,0,20000
30000341970,0,20000
32000435981,0,20000
34000521371,0,20000
36000614561,0,20000
38000706520,0,20000
40000819826,0,20000
42000897005,0,20000
821,0,0
1996297444,1,2560
3996354097,0,5120
5996545404,0,7681
7996543761,1,10241
9996657478,0,12801
11996744920,0,15361
13996842216,0,17921
15998214202,0,20000
17998308213,0,20000
19998403045,0,20000
21998492129,0,20000
23998591888,0,20000
25998678509,0,20000
27998779910,0,20000
29998959311,0,20000
1232,0,0
1999832094,0,2560
3999931853,1,5120
6000013548,0,7680
8000101811,0,10240
10000214296,0,12800
12000300507,0,15360
14000387129,0,17920
16002803088,0,20000
18002870415,0,20000
20002968531,0,20000
22003060079,0,20000
24003158195,0,20000
26003264933,0,20000
28003344986,0,20000
30003455418,0,20000
1232,0,0
1998704783,15,1
3998816447,151,9
5998887879,285,15
7998984353,419,23
9999095196,552,28
11999178533,687,35
13999278292,826,48
15999364092,962,56
18000851436,1057,65
20000998406,1063,71
22001041922,1068,76
24001127311,1072,82
26001226659,1079,89
28001321081,1085,95
30001423713,1092,104
32001508282,1098,110
34001663872,1106,120
36001703283,1111,125
38001960684,1116,131
40002072348,1121,137
42002075632,1999,10005
44002153633,0,20000
46002244359,0,20000
48002367518,0,20000
50002529677,0,20000
52002548561,0,20000
54002721804,0,20000
56002745204,0,20000
58002831004,0,20000
60002915984,0,20000
1642,0,0
2012560116,0,2460
4012680401,1,5020
6028423345,0,7601
8028523924,0,10161
10028523103,0,12721
12028695115,0,15281
14028800620,1,17840
16031191127,0,20000
18031376686,0,20000
20031445244,0,20000
22031484245,0,20000
24031566761,0,20000
26031660772,0,20000
28031773667,0,20000
821,0,0
1998612004,0,0
3998760615,124,5
5998886647,257,10
7998967521,390,15
9999059480,522,19
11999107922,654,24
13999256533,788,30
15999359165,920,35
18000892079,1036,40
20013493248,1040,44
22013541690,1436,470
24013633649,723,19091
26013739565,0,20000
28013845482,0,20000
30013942777,0,20000
32014029809,0,20000
34014114378,0,20000
36014226452,0,20000
38014400105,0,20000
40014499453,0,20000
821,0,0
1996276918,1,2560
3996374213,1,5120
5996469045,1,7680
7996555256,0,10240
9996597541,0,12801
11996753952,1,15360
13996825794,0,17920
15998296718,0,20000
17998419876,0,20000
19998470782,0,20000
21998622677,0,20000
23998716688,0,20000
25998804131,0,20000
27998905531,0,20000
29999008985,0,20000
1231,0,0
2011625754,28,2
4011698007,163,9
6011821576,298,16
8011906966,431,23
10012032998,564,28
12012037103,698,34
14012211578,832,40
16012324063,966,46
18013840144,1049,55
20014129567,1055,61
22014283925,1061,67
24014460042,1069,79
26014635748,1075,87
28014728117,1082,94
30014823360,1088,100
32014854970,1095,107
34015073782,1102,114
36015139877,1108,122
38015270836,1121,135
40015354583,1127,141
42015552869,1136,152
44015669048,1144,160
46015905102,1151,167
48016004860,1159,177
50016087787,1167,187
52016194935,1175,197
54016276630,1182,204
56016515558,1190,214
58016760233,1198,222
60016825096,1205,231
62016920339,1213,239
64016999160,1219,245
66017105487,1225,251
68017294741,1611,667
70017401067,0,20000
72017492615,0,20000
74017679816,0,20000
76017789427,0,20000
78017803796,0,20000
80017899038,0,20000
821,0,0
3868244190,0,2561
5868262253,0,5120
7868431802,0,7681
9868492149,1,10240
11868614897,0,12801
13868671961,0,15360
15868768435,0,17920
17870258243,0,20000
19870338706,0,20000
21870401106,0,20000
23870540686,0,20000
25870687655,0,20000
27870876909,0,20000
29871065752,0,20000
31871211489,0,20000
821,0,0
1986990765,0,2541
3987059324,0,5101
5987083955,0,7660
7987179608,1,10221
9987340125,0,12781
11987371736,0,15341
13987480936,0,17900
15989909622,0,20000
17990217519,0,20000
19990309888,0,20000
21990615321,0,20000
23990657605,0,20000
25990805395,0,20000
27990888322,0,20000
29991002038,0,20000
821,0,0
1989549178,1,2540
3989635389,0,5101
5989738021,0,7660
7989830801,1,10220
9989945338,0,12781
11990022518,1,15340
13990113655,1,17900
15992511551,0,20000
17992608847,0,20000
19992635942,0,20000
21992794406,0,20000
23992888006,0,20000
25993107639,0,20000
27993200418,0,20000
29993294840,0,20000
1232,0,0
1988748648,1,2540
3988896849,0,5101
5988937901,1,7660
7989023291,0,10220
9989190376,0,12781
11989218292,1,15340
13989300809,0,17900
15990754900,0,20000
17990819353,0,20000
19990944975,0,20000
21990995059,0,20000
23991282019,0,20000
25991380135,0,20000
27991415851,0,20000
29991568157,0,20000
821,0,0
1988694458,1,2540
3988785185,0,5100
5988926817,0,7661
7989017955,0,10221
9989048334,0,12780
11989161229,1,15340
13989256882,1,17900
15990673205,0,20000
17990858764,0,20000
19990963038,0,20000
21991046376,0,20000
23991145723,0,20000
25991236040,0,20000
27991394504,0,20000
29991502062,0,20000
822,0,0
1985700475,1,2540
3985755075,0,5100
5985847855,0,7660
7985945150,0,10220
9986037929,0,12780
11986137688,0,15340
13986232520,0,17900
15988753575,0,20000
17988845533,0,20000
19988869344,0,20000
21988966639,0,20000
23989059008,0,20000
25989153019,0,20000
27989363620,0,20000
29989459684,0,20000
821,0,0
2002439770,1,2560
4002548149,1,5120
6002618760,1,7680
8002743561,0,10241
10002847835,0,12801
12002936920,0,15361
14003013278,0,17921
16004577802,0,20000
18004675508,0,20000
20004773213,0,20000
22004866814,0,20000
24004867635,0,20000
26005003109,0,20000
28005147615,0,20000
30005242447,0,20000
1231,0,0
2000281622,0,2560
4000380559,0,5120
6000471286,0,7680
8000571455,0,10240
10000673677,0,12801
12000693382,0,15360
14000848151,0,17920
16002299780,0,20000
18002451265,0,20000
20002555539,0,20000
22002642160,0,20000
24002786256,0,20000
26002950057,0,20000
28002980436,0,20000
30003145058,0,20000
821,0,0
1988461278,0,2540
3988637394,0,5101
5988719500,0,7661
7988769584,0,10220
9988855385,0,12780
11988961301,0,15340
13989112376,0,17901
15990505709,0,20000
17990726163,0,20000
19991004501,0,20000
21991020512,0,20000
23991132586,0,20000
25991283660,0,20000
27991376850,0,20000
29991418314,0,20000
1231,0,0
1996830720,0,2560
3996252286,0,5121
5996346297,0,7681
7996430455,0,10241
9996544582,0,12801
11996629151,0,15361
13996753951,0,17921
15998242527,0,20000
17998338591,0,20000
19998431371,0,20000
21998525382,0,20000
23998621445,0,20000
25998714635,0,20000
27998808646,0,20000
29998857910,0,20000
1232,0,0
1986115929,0,2540
3986204603,0,5100
5986299846,0,7660
7986399194,0,10220
9986494026,0,12780
11986598711,0,15340
13986694774,0,17900
15989263861,0,20000
17989348430,0,20000
19989443673,0,20000
21989537684,0,20000
23989636210,0,20000
25989730632,0,20000
27989911675,0,20000
29990103802,0,20000
8211,0,0
2018625287,0,3880
4019384765,0,7820
6019439366,0,11780
8020315024,0,15720
10021202587,0,19680
12021396357,0,20000
14021728475,0,20000
16022720313,0,20000
18023187905,0,20000
20023165326,0,20000
22023194884,0,20000
24024222027,0,20000
26024259386,0,20000
28024280323,0,20000
30024286481,0,20000
1231,0,0
1999542260,0,3920
4000496329,0,7860
6001525115,0,11800
8001794422,0,15740
10002350688,0,19680
12002499710,0,20000
14002534195,0,20000
16002551026,0,20000
18002558416,0,20000
20002879039,0,20000
22002908186,0,20000
24002921734,0,20000
26003614707,0,20000
28004195605,0,20000
30004895557,0,20000
1231,0,0
1999349722,1,3912
3999377228,0,7840
6000278749,1,11790
8000421203,0,15740
10001114996,0,19680
12001144144,0,20000
14001149891,0,20000
16001157691,0,20000
18001175755,0,20000
20002005844,0,20000
22002949240,0,20000
24002964429,0,20000
26003681623,0,20000
28003724318,0,20000
30003744845,0,20000
821,0,0
2000254117,2,3925
4000411760,1,7864
6001094880,0,11800
8001359671,0,15740
10001372398,0,19680
12001408114,0,20000
14001426588,0,20000
16001415093,0,20000
18001510336,0,20000
20001456146,0,20000
22001452451,0,20000
24001720526,0,20000
26001759527,0,20000
28001739821,0,20000
30001757885,0,20000
821,0,0
2000721709,2,3905
4001480367,0,7840
6002310867,0,11800
8002953755,1,15744
10003264115,2,19685
12004187805,0,20000
14004218184,0,20000
16004893915,0,20000
18004920189,0,20000
20005953079,0,20000
22005888216,0,20000
24005984690,0,20000
26006046680,0,20000
28007104202,0,20000
30008172399,0,20000
1232,0,0
2004593819,0,3900
4004593819,0,7840
6005299929,0,11780
8005811037,0,15700
10006371409,0,19620
12006666169,0,20000
14006770854,0,20000
16007103793,0,20000
18007080803,0,20000
20007109951,0,20000
22007752839,0,20000
24008079209,0,20000
26008581697,0,20000
28009133037,0,20000
30009898674,0,20000
821,0,0
1999829630,181,4
3999843999,381,7
5999979473,597,26
8000011495,797,29
10000503308,997,33
12001451630,1049,51
14001467641,1052,54
16001498020,1057,59
18001759116,1066,70
20002127361,1085,89
22002157740,1092,98
24002461942,1099,105
26002467279,1104,110
28003102367,1108,114
30003878266,3910,5113
32004071215,0,20000
34004388143,0,20000
36004721493,0,20000
38005229728,0,20000
40005597562,0,20000
42006421493,0,20000
44007124319,0,20000
46007481068,0,20000
48007793481,0,20000
50008465927,0,20000
821,0,0
1999757788,1,3944
4000187201,0,7900
6000291475,0,11820
8001057112,1,15764
10001080922,1,19740
12001636368,0,20000
14002164719,0,20000
16002190171,0,20000
18002271456,0,20000
20003264936,0,20000
22003551485,0,20000
24004293311,0,20000
26004322048,0,20000
28004322459,0,20000
30004684545,0,20000
2464,0,0
2000371529,0,3980
4000704057,1,7972
6001600242,0,11940
8001947139,0,15940
10001957813,0,19900
12002029655,0,20000
14002329341,0,20000
16002463174,0,20000
18002812123,0,20000
20003380706,0,20000
22003973920,0,20000
24004876673,0,20000
26005694857,0,20000
28005928448,0,20000
30006254819,0,20000
821,0,0
1999578798,1,3960
3999924463,0,7960
6000231539,0,11960
8000559141,0,15960
10000893311,0,19960
12001222556,0,20000
14001541537,0,20000
16001890076,0,20000
18002198383,0,20000
20002525164,0,20000
22002873703,0,20000
24003359359,0,20000
26003688603,0,20000
28004020310,0,20000
30004328617,0,20000
1231,0,0
1999864525,0,3880
3999932673,0,7800
5999883410,0,11720
8000187201,2,15645
10001195460,0,19580
12001248418,0,20000
14001217218,0,20000
16001327650,0,20000
18002046897,0,20000
20002074813,0,20000
22002613016,0,20000
24002650785,0,20000
26002649553,0,20000
28002745207,0,20000
30003491138,0,20000
821,0,0
1999581260,0,3900
3999593576,0,7820
6000508235,0,11739
8001339556,0,15660
10001681937,0,19580
12002009539,0,20000
14002025139,0,20000
16002018160,0,20000
18002067423,0,20000
20002196330,0,20000
22002323183,0,20000
24002441415,0,20000
26002539532,0,20000
28003409032,0,20000
30003464453,0,20000
821,0,0
1999931442,0,3900
4000457329,0,7840
6000899058,2,11745
8001315745,2,15665
10001314103,0,19600
12002093287,0,20000
14002012823,0,20000
16002827723,0,20000
18002847429,0,20000
20002845787,0,20000
22002864260,0,20000
24002866313,0,20000
26002883555,0,20000
28002901619,0,20000
30003416422,0,20000
1231,0,0
1999643660,0,3900
3999892852,0,7840
6000755783,0,11780
8000946679,0,15700
10000993890,0,19620
12001029196,0,20000
14001243492,0,20000
16001244723,0,20000
18001262787,0,20000
20001275513,0,20000
22001371166,0,20000
24001491451,0,20000
26001516493,0,20000
28001619536,0,20000
30001647863,0,20000
1232,0,0
1999857547,0,0
3999912147,132,3
5999907631,333,7
7999924873,534,11
9999958537,736,16
11999946631,936,20
13999960179,1025,27
16000957354,1029,31
18000976648,1033,35
20000906859,1037,39
22001476262,1041,43
24001484473,1044,46
26001830959,1049,53
28001868728,1058,62
30001873654,1069,73
32001880223,1072,76
34001911012,1076,80
36002870008,1079,83
38002969766,1083,87
40002894640,1086,90
42002912703,1090,94
44002952524,1094,98
46003747719,1098,103
48004462449,1102,108
50004485029,1106,112
52004504323,1110,116
54004520334,1115,121
56004688240,1120,126
58005044990,1125,131
60005090148,1130,136
62005095896,1135,141
64005097127,1139,145
66005113548,1142,148
68005230960,1147,153
70006133713,1151,157
72006761411,1157,163
74007081624,2147,3156
76007113645,0,20000
78007187130,0,20000
80007863682,0,20000
82007999977,0,20000
84008032409,0,20000
86008916688,0,20000
88009183943,0,20000
90009192974,0,20000
92009197490,0,20000
821,0,0
2000143685,2,3905
4001040691,0,7860
6001534146,1,11790
8002359309,0,15720
10003351968,0,19660
12004141415,0,20000
14004786767,0,20000
16004836441,0,20000
18005395992,0,20000
20005989617,0,20000
22006007269,0,20000
24006094712,0,20000
26006453514,0,20000
28006673968,0,20000
30007586574,0,20000
1232,0,0
1999594808,96,13
3999702367,334,60
5999739314,538,67
7999754504,742,74
10000513161,947,82
12000628520,1074,90
14000677373,1082,100
16001398262,1089,107
18001440136,1095,113
20001435620,1101,121
22001531683,1106,126
24002406931,1115,135
26002415552,1121,141
28002429510,1126,148
30003331442,1133,155
32003413959,1138,160
34004060952,1146,168
36004084763,1153,191
38004969863,1158,196
40005647236,1163,232
42005676794,1171,263
44005683362,1178,270
46005707173,1184,276
48005723184,1189,283
50006593916,1194,288
52006633326,1206,302
54006615674,1214,310
56006638253,1222,320
58007276215,1229,327
60007300846,1237,335
62008247116,2010,1321
64008277495,0,20000
66008312390,0,20000
68008345642,0,20000
70009016447,0,20000
72009142069,0,20000
74009152332,0,20000
76010016495,0,20000
78010793216,0,20000
80010817437,0,20000
821,0,0
1999547597,0,3900
4000355929,0,7839
6000986912,0,11760
8001681527,0,15700
10001920865,2,19625
12002047308,0,20000
14002535016,0,20000
16002844555,0,20000
18002911061,0,20000
20002950472,0,20000
22002930356,0,20000
24003034630,0,20000
26003169694,0,20000
28004032626,0,20000
30004075321,0,20000
1232,0,0
2000660131,0,3920
4000754552,0,7840
6001026733,1,11784
8002056339,0,15740
10002211519,1,19689
12002447984,0,20000
14002434847,0,20000
16002898334,0,20000
18003388095,0,20000
20004347912,0,20000
22004363512,0,20000
24004310143,0,20000
26004290848,0,20000
28004294543,0,20000
30004318764,0,20000
821,0,0
1994466480,118,7
3994586355,255,15
5994675850,388,22
7994794082,520,27
9994872904,655,34
11994984978,789,41
13995073653,922,47
15996533904,1046,52
17996579473,1052,60
19996678410,1058,66
21996751895,1063,71
23996864380,1067,77
25996955107,1074,84
27997038444,1079,89
29997135329,1084,96
31997270803,1090,102
33997419415,1096,108
35997425983,1104,118
37997530668,1111,125
39997637816,1117,133
41997731006,1123,139
43997838975,1131,147
45997918618,1139,157
47998033977,1145,163
49998115672,1151,169
51998191209,1156,176
53998300410,1162,182
55998403042,1168,190
57998488022,1736,808
59998609949,0,20000
61998771286,0,20000
63998791813,0,20000
65998955203,0,20000
67998990098,0,20000
69999096425,0,20000
2052,0,0
1994841704,0,2501
3994778893,0,5061
5994840472,0,7620
7994949673,1,10180
9995037937,0,12740
11995133179,0,15300
13995214054,44,16961
15996751484,159,16969
17996886138,172,16982
19996960444,180,16990
21997027360,187,16997
23997131634,194,17004
25997277782,201,17011
27997334435,207,17017
29997451847,214,17026
31997514658,222,17034
33997603332,228,17040
35997706785,233,17045
37997825428,239,17053
39997916976,244,17058
41998025766,250,17065
43998102535,255,17071
45998195725,260,17076
47998288915,266,17082
49998399758,271,17089
51998485969,276,17094
53998615286,283,17101
55998700265,288,17106
57998803718,296,17116
59998920719,301,17121
61998985172,527,17670
63999087804,590,17754
65999196595,574,17780
67999293069,566,17799
69999379690,557,17819
71999483965,549,17839
73999550470,526,17876
75999683892,517,17901
77999782419,505,17927
79999892031,491,17954
81999958536,475,17983
84000039000,463,18008
86000154359,452,18032
88000228254,444,18053
90000318570,431,18080
92000416276,417,18108
94000510698,0,20000
96000636730,0,20000
98000735257,0,20000
100000830910,0,20000
102000912195,0,20000
104001033711,0,20000
106001114586,0,20000
108001198334,0,20000
110001312050,0,20000
1232,0,0
1986443514,0,2520
3986541220,0,5080
5986639337,0,7640
7986851991,0,10201
9986826948,0,12760
11986926296,0,15320
13987026055,0,17880
15988654213,0,20000
17988735497,0,20000
19988833203,0,20000
21988932962,0,20000
23989035183,0,20000
25989116468,0,20000
27989217458,0,20000
29989315575,0,20000
1642,0,0
1990973290,0,2501
3991040617,1,5060
5991165418,0,7621
7991245882,1,10180
9991334556,1,12740
11991415841,0,15300
